,Unnamed: 0,Position,Track Name,Artist,Streams,date,region,spotify_id,featured-artist,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,release_date
10023,10023,24,Holly Jolly Christmas,Michael Bublé,19721103,2019-12-20--2019-12-27,global,6tjituizSxwSmBB5vtgHZE,,0.865,0.647,0.465,0.0,0.0882,-8.308,0.0428,151.251,0.6990000000000001,48,2011-10-14
208,208,9,High Hopes,Panic! At The Disco,19643546,2019-01-11--2019-01-18,global,1rqqCSm0Qe4I9rUvWncaom,,0.193,0.579,0.904,0.0,0.064,-2.7289999999999996,0.0618,82.014,0.6809999999999999,84,2018-06-22
209,209,10,MIA (feat. Drake),Bad Bunny,19630428,2019-01-11--2019-01-18,global,116H0KvKr2Zl4RPuVBruDO,Drake,0.0141,0.8170000000000001,0.539,0.000496,0.099,-6.349,0.0621,97.06200000000001,0.158,81,2018-10-11
3808,3808,9,Soltera - Remix,Lunay,19467987,2019-05-17--2019-05-24,global,1c0hsvHLELX6y8qymnpLKL,"Daddy Yankee, Bad Bunny",0.361,0.795,0.7829999999999999,0.0,0.43700000000000006,-4.271,0.0432,92.016,0.8,81,2019-05-10
1020,1020,21,in my head,Ariana Grande,19394716,2019-02-08--2019-02-15,global,4T652DlATVHe0jdLKaN3Bw,,0.17300000000000001,0.662,0.6,0.00013700000000000002,0.109,-6.402,0.0703,134.97899999999998,0.331,71,2019-02-08
4809,4809,10,Never Really Over,Katy Perry,19261920,2019-06-21--2019-06-28,global,5PYQUBXc7NYeI1obMKSJK0,,0.19399999999999998,0.77,0.882,0.0,0.316,-4.792,0.0602,99.991,0.385,84,2019-05-31
7018,7018,19,A Thousand Bad Times,Post Malone,19204719,2019-09-06--2019-09-13,global,3hFG4jR5stnIQJDI64KlJY,,0.105,0.632,0.732,1.15e-05,0.111,-3.498,0.092,159.0,0.317,22,2019-09-06
2414,2414,15,you should see me in a crown,Billie Eilish,18860942,2019-03-29--2019-04-05,global,3XF5xLJHOQQRbWya6hBp7d,,0.462,0.6779999999999999,0.5329999999999999,0.21899999999999997,0.139,-10.485,0.18600000000000003,150.455,0.32299999999999995,83,2019-03-29
6615,6615,16,Cruel Summer,Taylor Swift,18620281,2019-08-23--2019-08-30,global,1BxfuPKGuaTgP7aM0Bbdwr,,0.11699999999999999,0.552,0.7020000000000001,2.0600000000000003e-05,0.105,-5.707000000000001,0.157,169.99400000000003,0.564,76,2019-08-23
5609,5609,10,Loco Contigo,DJ Snake,18602563,2019-07-19--2019-07-26,global,1fBXSMOusjaj7GjzErHmUI,"J Balvin, Tyga",0.276,0.823,0.71,2.17e-06,0.152,-3.8960000000000004,0.0688,96.024,0.376,40,2019-07-25
9,9,10,SICKO MODE,Travis Scott,18588911,2019-01-04--2019-01-11,global,2xLMifQCjDGFmkHkpNLD9h,,0.00513,0.8340000000000001,0.73,0.0,0.124,-3.714,0.222,155.00799999999998,0.446,86,2018-08-03
211,211,12,Lost in the Fire,Gesaffelstein,18491016,2019-01-11--2019-01-18,global,7wFybC8jBH3zE139OpCtpG,The Weeknd,0.0863,0.6629999999999999,0.675,0.00133,0.11699999999999999,-12.159,0.0359,101.00399999999999,0.17600000000000002,19,2019
2415,2415,16,my strange addiction,Billie Eilish,18477082,2019-03-29--2019-04-05,global,3Tc57t9l2O8FwQZtQOvPXK,,0.35,0.9390000000000001,0.305,0.000169,0.105,-10.952,0.354,100.029,0.563,81,2019-03-29
5414,5414,15,Remember The Name (feat. Eminem & 50 Cent),Ed Sheeran,18409396,2019-07-12--2019-07-19,global,0AtP8EkGPn6SwxKDaUuXec,"Eminem, 50 Cent",0.135,0.852,0.6659999999999999,0.0,0.7979999999999999,-6.922999999999999,0.184,91.046,0.726,74,2019-07-12
3009,3009,10,Talk (feat. Disclosure),Khalid,18389998,2019-04-19--2019-04-26,global,6TqXcAFInzjp0bODyvrWEq,Disclosure,0.051,0.9009999999999999,0.4,0.0,0.0599,-8.575,0.126,135.984,0.34600000000000003,79,2019-04-05
4412,4412,13,Heaven,Avicii,18246581,2019-06-07--2019-06-14,global,0vrmHPfoBadXVr2n0m1aqZ,,0.0715,0.5920000000000001,0.873,0.00982,0.142,-5.65,0.0275,122.01100000000001,0.516,78,2019-06-06
1023,1023,24,make up,Ariana Grande,18138646,2019-02-08--2019-02-15,global,27356GVuMPFWiJSZCragoM,,0.0844,0.6709999999999999,0.7140000000000001,1.48e-06,0.0568,-5.372999999999999,0.21,105.137,0.47700000000000004,68,2019-02-08
10026,10026,27,Driving Home for Christmas - 2019 Remaster,Chris Rea,18087297,2019-12-20--2019-12-27,global,27qAMKrDdKEs8HDXcvR24R,,0.355,0.513,0.583,1.9600000000000002e-05,0.18,-10.863,0.038,180.18400000000003,0.866,52,1987-08-02
4610,4610,11,No Guidance (feat. Drake),Chris Brown,18038661,2019-06-14--2019-06-21,global,7FEwp8BavoEVE3AnxJDchc,Drake,0.12300000000000001,0.698,0.45399999999999996,0.0,0.155,-6.756,0.151,92.932,0.13699999999999998,76,2019-06-08
8411,8411,12,Closed On Sunday,Kanye West,17782756,2019-10-25--2019-11-01,global,3JWiDGQX2eTlFvKj3Yssj3,,0.873,0.799,0.29100000000000004,0.000641,0.139,-7.353,0.0318,97.984,0.406,71,2019-10-25
8413,8413,14,On God,Kanye West,17704688,2019-10-25--2019-11-01,global,2SasoXZyv82yYgHiVOvxQn,,0.0671,0.41,0.8859999999999999,0.0,0.461,-4.413,0.155,72.577,0.39299999999999996,68,2019-10-25
2814,2814,15,Don't Call Me Up,Mabel,17704582,2019-04-12--2019-04-19,global,5WHTFyqSii0lmT9R21abT8,,0.29600000000000004,0.674,0.8809999999999999,3.01e-06,0.0793,-2.853,0.147,98.994,0.23399999999999999,82,2019-01-18
412,412,13,Adan y Eva,Paulo Londra,17547601,2019-01-18--2019-01-25,global,6FyRXC8tJUh863JCkyWqtk,,0.32299999999999995,0.767,0.7090000000000001,0.0,0.0676,-4.47,0.336,171.993,0.72,76,2018-11-05
213,213,14,Going Bad (feat. Drake),Meek Mill,17539582,2019-01-11--2019-01-18,global,2IRZnDFmlqMuOrYOLnZZyc,Drake,0.259,0.889,0.496,0.0,0.252,-6.365,0.0905,86.00299999999999,0.544,83,2018-11-30
10027,10027,28,Underneath the Tree,Kelly Clarkson,17499772,2019-12-20--2019-12-27,global,3nAp4IvdMPPWEH9uuXFFV5,,0.0013,0.509,0.812,1.99e-05,0.214,-5.438,0.0537,159.876,0.6890000000000001,57,2013-10-25
10028,10028,29,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,17481418,2019-12-20--2019-12-27,global,7Lbxvt42JsNSKVCaN63qhD,,0.322,0.774,0.511,0.0,0.0672,-8.914,0.0319,94.736,0.7709999999999999,28,1980-05-16
8415,8415,16,Selah,Kanye West,17475888,2019-10-25--2019-11-01,global,39JRmdKFka1Oe09FoOCPI4,,0.647,0.48200000000000004,0.618,0.000859,0.32,-5.672999999999999,0.19699999999999998,90.07600000000001,0.146,69,2019-10-25
1024,1024,25,Talk,Khalid,17410486,2019-02-08--2019-02-15,global,0rTV5WefWd1J3OwIheTzxM,Disclosure,0.0501,0.9,0.4,0.0,0.0876,-8.443,0.124,136.001,0.33799999999999997,78,2019-02-07
8416,8416,17,Ride It,Regard,17371573,2019-10-25--2019-11-01,global,2tnVG71enUj33Ic2nFN6kZ,,0.177,0.88,0.7509999999999999,6.43e-05,0.106,-4.258,0.0874,117.948,0.884,90,2019-07-26
5014,5014,15,QUE PRETENDES,J Balvin,17357042,2019-06-28--2019-07-05,global,25ZAibhr3bdlMCLmubZDVt,Bad Bunny,0.0275,0.639,0.7909999999999999,0.0,0.36200000000000004,-4.4430000000000005,0.253,92.603,0.9390000000000001,83,2019-06-28
5416,5416,17,Loco Contigo (with J. Balvin & Tyga),DJ Snake,17353639,2019-07-12--2019-07-19,global,1f38Gx6xQz6r4H1jGVNBJo,"J Balvin, Tyga",0.285,0.8220000000000001,0.743,2.31e-06,0.102,-3.04,0.0567,96.025,0.355,29,2019-06-13
6619,6619,20,I Forgot That You Existed,Taylor Swift,17291991,2019-08-23--2019-08-30,global,43rA71bccXFGD4C8GOpIlN,,0.298,0.664,0.316,2.03e-06,0.0812,-10.345,0.519,92.875,0.541,78,2019-08-23
7021,7021,22,Allergic,Post Malone,17176868,2019-09-06--2019-09-13,global,4LIbjDbLweGCrHVw8QbMSb,,0.154,0.665,0.741,3.02e-05,0.345,-3.694,0.0787,144.968,0.57,21,2019-09-06
9618,9618,19,Bandit (with YoungBoy Never Broke Again),Juice WRLD,17067491,2019-12-06--2019-12-13,global,6Gg1gjgKi2AK4e0qzsR7sd,YoungBoy Never Broke Again,0.0687,0.474,0.631,0.0,0.132,-5.8839999999999995,0.34299999999999997,180.051,0.425,87,2019-10-04
1415,1415,16,Baila Baila Baila,Ozuna,16997583,2019-02-22--2019-03-01,global,7uH27oIt4a6cIFCA8ZPcyG,,0.0361,0.816,0.754,0.0,0.217,-2.75,0.111,99.96600000000001,0.5329999999999999,40,2019-01-05
5213,5213,14,Piece Of Your Heart,MEDUZA,16900857,2019-07-05--2019-07-12,global,1DFD5Fotzgn6yYXkYsKiGs,Goodboys,0.0404,0.677,0.7440000000000001,0.00016,0.07400000000000001,-6.806,0.0295,124.08,0.631,85,2019-02-01
13,13,14,ZEZE (feat. Travis Scott & Offset),Kodak Black,16713258,2019-01-04--2019-01-11,global,0FZ4Dmg8jJJAPJnvBIzD9z,"Offset, Travis Scott",0.0521,0.861,0.603,0.0,0.0924,-5.787999999999999,0.17600000000000002,98.04299999999999,0.504,81,2018-12-14
1817,1817,18,Robbery,Juice WRLD,16634927,2019-03-08--2019-03-15,global,6Hj9jySrnFppAI0sEMCZpJ,,0.32799999999999996,0.685,0.6920000000000001,0.0,0.153,-5.122000000000001,0.0457,159.966,0.578,86,2019-03-08
7024,7024,25,I'm Gonna Be,Post Malone,16445471,2019-09-06--2019-09-13,global,4hDoWaIklSVAKLocU3IDBr,,0.703,0.746,0.5589999999999999,0.0,0.14800000000000002,-4.008,0.0316,117.943,0.368,21,2019-09-06
8422,8422,23,Everything We Need,Kanye West,16438027,2019-10-25--2019-11-01,global,24bnCCysWnbNRNUT4LpHcP,"Ty Dolla $ign, Ant Clemons",0.312,0.894,0.41600000000000004,0.0,0.146,-6.8229999999999995,0.0538,116.96,0.46299999999999997,68,2019-10-25
1219,1219,20,Please Me,Cardi B,16331768,2019-02-15--2019-02-22,global,0PG9fbaaHFHfre2gUVo7AN,Bruno Mars,0.0642,0.747,0.57,0.0,0.0832,-6.711,0.081,133.99200000000002,0.65,77,2019-02-15
1028,1028,29,a lot,21 Savage,16289065,2019-02-08--2019-02-15,global,2t8yVaLvJ0RenpXUIAC52d,,0.0395,0.8370000000000001,0.636,0.00125,0.342,-7.643,0.086,145.972,0.27399999999999997,80,2018-12-21
5815,5815,16,Truth Hurts,Lizzo,16286337,2019-07-26--2019-08-02,global,5qmq61DAAOUaW8AUo8xKhh,,0.11,0.715,0.624,0.0,0.12300000000000001,-3.0460000000000003,0.114,158.08700000000002,0.41200000000000003,78,2019-05-03
1618,1618,19,Murder On My Mind,YNW Melly,16272850,2019-03-01--2019-03-08,global,7eBqSVxrzQZtK2mmgRG6lC,,0.145,0.759,0.73,3.06e-06,0.11,-7.985,0.0516,115.007,0.74,83,2018-08-03
10030,10030,31,The Christmas Song (Merry Christmas To You),Nat King Cole,16246584,2019-12-20--2019-12-27,global,4PS1e8f2LvuTFgUs1Cn3ON,,0.92,0.319,0.21,8.06e-05,0.138,-15.231,0.0341,78.696,0.209,58,1962
7026,7026,27,Staring At The Sun (feat. SZA),Post Malone,16203381,2019-09-06--2019-09-13,global,2leIuE4fdcJoNMSKu5Yr7a,SZA,0.248,0.7240000000000001,0.772,0.0,0.308,-4.388999999999999,0.184,95.074,0.34700000000000003,21,2019-09-06
1620,1620,21,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,16111773,2019-03-01--2019-03-08,global,1WSGTYKLEpKfNQYYW5Oymt,"Selena Gomez, J Balvin, Tainy",0.40399999999999997,0.541,0.46799999999999997,3.65e-06,0.358,-4.039,0.36200000000000004,95.266,0.69,76,2019-02-28
2215,2215,16,Here With Me,Marshmello,16095016,2019-03-22--2019-03-29,global,5icOoE6VgqFKohjWWNp0Ac,CHVRCHES,0.0623,0.7909999999999999,0.565,0.0,0.156,-3.9330000000000003,0.0439,99.961,0.18100000000000002,81,2019-03-08
1819,1819,20,Fast,Juice WRLD,16064879,2019-03-08--2019-03-15,global,6MjNilJCVKJq0LfFvo5jWJ,,0.426,0.623,0.608,0.0,0.105,-5.937,0.0434,84.98,0.263,78,2019-03-08
2616,2616,17,Outta My Head (with John Mayer),Khalid,15957258,2019-04-05--2019-04-12,global,09oZ9eXQ2fo6YDrPzJqAoP,John Mayer,0.0174,0.7290000000000001,0.545,0.00027400000000000005,0.369,-7.818,0.0316,103.012,0.514,73,2019-04-05
6620,6620,21,LA CANCIÓN,J Balvin,15922336,2019-08-23--2019-08-30,global,0fea68AdmYNygeTGI4RC18,Bad Bunny,0.152,0.754,0.6459999999999999,1.85e-05,0.10800000000000001,-5.795,0.317,176.08900000000003,0.429,88,2019-06-28
1621,1621,22,i'm so tired...,Lauv,15889051,2019-03-01--2019-03-08,global,7COXchtUOMd6uIT6HvmRaI,Troye Sivan,0.17600000000000002,0.599,0.733,0.0,0.242,-7.058,0.203,102.211,0.534,76,2019-01-24
2816,2816,17,Pa Mí - Remix,Dalex,15702075,2019-04-12--2019-04-19,global,224EVTFiLsdQignUFLvDeH,"Rafa Pabön, KHEA, Sech, Cazzu, Feid, Lenny Tavárez",0.753,0.688,0.62,5.27e-06,0.158,-8.029,0.22,170.018,0.727,13,2019-02-07
9218,9218,19,Before You Go,Lewis Capaldi,15653077,2019-11-22--2019-11-29,global,2gMXnyrvIjhVBUZwvLZDMP,,0.604,0.45899999999999996,0.575,0.0,0.0885,-4.8580000000000005,0.0573,111.881,0.183,84,2019-11-22
10032,10032,33,White Christmas,Bing Crosby,15643273,2019-12-20--2019-12-27,global,4so0Wek9Ig1p6CRCHuINwW,"Ken Darby Singers, John Scott Trotter & His Orchestra",0.6729999999999999,0.317,0.158,0.353,0.33799999999999997,-16.485,0.0381,130.503,0.247,58,1942-01-01
3817,3817,18,Nightmare,Halsey,15621619,2019-05-17--2019-05-24,global,340UVheS8z3ncW9TTUhAbc,,0.0188,0.611,0.622,0.0,0.359,-5.075,0.0734,146.11,0.5379999999999999,74,2019-05-17
2420,2420,21,i love you,Billie Eilish,15560959,2019-03-29--2019-04-05,global,6CcJMwBtXByIz4zQLzFkKc,,0.9520000000000001,0.42100000000000004,0.131,0.004529999999999999,0.109,-18.435,0.0382,137.446,0.12,84,2019-03-29
2422,2422,23,ilomilo,Billie Eilish,15468792,2019-03-29--2019-04-05,global,7qEKqBCD2vE5vIBsrUitpD,,0.7240000000000001,0.855,0.423,0.469,0.0896,-15.044,0.0585,120.02,0.5720000000000001,79,2019-03-29
2817,2817,18,HP,Maluma,15445245,2019-04-12--2019-04-19,global,31UjYv5vLsDkzchJOtUMtW,,0.252,0.8370000000000001,0.7909999999999999,1.14e-06,0.188,-3.157,0.0773,91.98,0.618,17,2019-03-01
5020,5020,21,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,15428634,2019-06-28--2019-07-05,global,7Feaw9WAEREY0DUOSXJLOM,"Macklemore, Fall Out Boy",0.179,0.6609999999999999,0.723,1.23e-05,0.14,-6.976,0.0566,113.77799999999999,0.316,80,2019-04-25
5021,5021,22,Call You Mine,The Chainsmokers,15398512,2019-06-28--2019-07-05,global,05CwHjIk71RXVU40boRMnR,Bebe Rexha,0.225,0.591,0.7020000000000001,0.0,0.414,-5.59,0.0289,104.00299999999999,0.501,32,2019-05-31
10034,10034,35,The Box,Roddy Ricch,15387992,2019-12-20--2019-12-27,global,0nbXyq5TXYPCO7pr3N8S4I,,0.10400000000000001,0.8959999999999999,0.586,0.0,0.79,-6.687,0.0559,116.971,0.642,99,2019-12-06
819,819,20,Look Back at It,A Boogie Wit da Hoodie,15088372,2019-02-01--2019-02-08,global,3Ol2xnObFdKV9pmRD2t9x8,,0.40700000000000003,0.7909999999999999,0.5870000000000001,0.0,0.14800000000000002,-5.075,0.0413,96.057,0.536,79,2018-12-21
6819,6819,20,"Yo x Ti, Tu x Mi",ROSALÍA,15070652,2019-08-30--2019-09-06,global,7BlBVFwvbWvcwNcUarQmjk,Ozuna,0.462,0.78,0.759,0.000868,0.14300000000000002,-3.292,0.225,91.95200000000001,0.579,83,2019-08-15
6419,6419,20,No Me Conoce - Remix,Jhay Cortez,14989110,2019-08-16--2019-08-23,global,4R8BJggjosTswLxtkw8V7P,"J Balvin, Bad Bunny",0.145,0.8059999999999999,0.7859999999999999,0.0,0.0935,-3.8310000000000004,0.0741,91.973,0.58,84,2019-05-24
8424,8424,25,Use This Gospel,Kanye West,14843190,2019-10-25--2019-11-01,global,0oPOuDmmkVp3h6puekhs6P,"Clipse, Kenny G",0.614,0.611,0.45899999999999996,0.0,0.126,-3.926,0.0422,148.28,0.177,68,2019-10-25
1623,1623,24,Giant (with Rag'n'Bone Man),Calvin Harris,14833347,2019-03-01--2019-03-08,global,5itOtNx0WxtJmi1TQ3RuRd,Rag'n'Bone Man,0.016,0.807,0.887,0.000503,0.0811,-4.311,0.0361,122.015,0.606,80,2019-01-11
9828,9828,29,Falling,Harry Styles,14809370,2019-12-13--2019-12-20,global,1ZMiCix7XSAbfAJlEZWMCp,,0.8390000000000001,0.5670000000000001,0.267,1.46e-06,0.08900000000000001,-6.502000000000001,0.0299,110.01100000000001,0.0592,87,2019-12-13
10039,10039,40,Merry Christmas Everyone,Shakin' Stevens,14691427,2019-12-20--2019-12-27,global,4rRIovg4TvxLUiUrpGI6lE,,0.129,0.534,0.905,0.0,0.128,-3.315,0.0369,202.899,0.961,10,1991
7225,7225,26,Liar,Camila Cabello,14686481,2019-09-13--2019-09-20,global,7LzouaWGFCy4tkXDOOnEyM,,0.0169,0.74,0.498,0.00282,0.319,-6.684,0.0456,98.016,0.652,80,2019-09-04
2622,2622,23,MONOPOLY (with Victoria Monét),Ariana Grande,14657758,2019-04-05--2019-04-12,global,6tsOcBnaKgzK22yEiqRh8P,Victoria Monét,0.7040000000000001,0.892,0.507,3.14e-05,0.109,-8.282,0.37799999999999995,143.96,0.695,69,2019-04-01
217,217,18,Eastside (with Halsey & Khalid),benny blanco,14638093,2019-01-11--2019-01-18,global,7FGq80cy8juXBCD2nrqdWU,"Halsey, Khalid",0.5489999999999999,0.632,0.6859999999999999,0.0,0.2,-7.665,0.243,89.949,0.32899999999999996,77,2018-12-07
10040,10040,41,My Oh My (feat. DaBaby),Camila Cabello,14608943,2019-12-20--2019-12-27,global,3yOlyBJuViE2YSGn3nVE1K,DaBaby,0.018000000000000002,0.7240000000000001,0.491,1.29e-05,0.0887,-6.024,0.0296,105.046,0.38299999999999995,91,2019-12-06
1229,1229,30,Thotiana,Blueface,14588485,2019-02-15--2019-02-22,global,3oh6SCCeLuXhFpEyepla6G,,0.18,0.9059999999999999,0.382,0.0,0.113,-12.89,0.26899999999999996,104.025,0.391,75,2018-12-18
4217,4217,18,Mother's Daughter,Miley Cyrus,14567926,2019-05-31--2019-06-07,global,2WyRfGeHo97VC5mP1BBSzr,,0.00464,0.6809999999999999,0.865,0.0016899999999999999,0.149,-4.132,0.0594,91.01700000000001,0.528,74,2019-05-31
419,419,20,Saturday Nights,Khalid,14560398,2019-01-18--2019-01-25,global,5kfNriitmkNE8mUbZ7gbq8,,0.606,0.551,0.44,3.02e-05,0.11,-8.559,0.0985,167.923,0.341,77,2018-10-18
2624,2624,25,My Bad,Khalid,14550938,2019-04-05--2019-04-12,global,2XKFnwB6djxrJCjR3PdeRb,,0.547,0.5770000000000001,0.578,0.59,0.264,-9.146,0.0906,84.965,0.36700000000000005,65,2019-04-05
2626,2626,27,Let Me Down Slowly,Alec Benjamin,14487348,2019-04-05--2019-04-12,global,2qxmye6gAegTMjLKEBoR3d,,0.74,0.652,0.557,0.0,0.124,-5.7139999999999995,0.0318,150.07299999999998,0.483,84,2018-11-16
218,218,19,Drip Too Hard (Lil Baby & Gunna),Lil Baby,14483041,2019-01-11--2019-01-18,global,78QR3Wp35dqAhFEc2qAGjE,Gunna,0.0852,0.897,0.662,0.0,0.534,-6.903,0.292,112.51100000000001,0.389,83,2018-10-05
7227,7227,28,Tutu,Camilo,14331450,2019-09-13--2019-09-20,global,1nocRtwyNPVtGcIJqfgdzZ,Pedro Capó,0.273,0.731,0.8320000000000001,0.0,0.0665,-2.592,0.0503,146.013,0.94,84,2019-08-09
6625,6625,26,Paper Rings,Taylor Swift,14308256,2019-08-23--2019-08-30,global,4y5bvROuBDPr5fuwXbIBZR,,0.0129,0.8109999999999999,0.7190000000000001,1.36e-05,0.0742,-6.553,0.0497,103.979,0.865,73,2019-08-23
2430,2430,31,listen before i go,Billie Eilish,14236852,2019-03-29--2019-04-05,global,0tMSssfxAL2oV8Vri0mFHE,,0.935,0.319,0.0561,0.0038399999999999997,0.38799999999999996,-23.023000000000003,0.045,79.764,0.08199999999999999,80,2019-03-29
1035,1035,36,Who Do You Love,The Chainsmokers,14072352,2019-02-08--2019-02-15,global,11cDEev79fPKi6uJCjUhu8,5 Seconds of Summer,0.007909999999999999,0.51,0.835,0.0,0.21899999999999997,-4.673,0.0447,140.024,0.435,21,2019-02-07
8621,8621,22,Trampoline (with ZAYN),SHAED,14071254,2019-11-01--2019-11-08,global,1iQDltZqI7BXnHrFy4Qo1k,ZAYN,0.56,0.619,0.45899999999999996,0.0,0.13699999999999998,-5.782,0.0334,126.803,0.498,84,2019-09-26
2627,2627,28,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,14029976,2019-04-05--2019-04-12,global,1wJRveJZLSb1rjhnUHQiv6,6ix9ine,0.0153,0.581,0.662,0.0,0.111,-5.239,0.303,93.023,0.434,83,2018-12-21
2629,2629,30,Better,Khalid,13910998,2019-04-05--2019-04-12,global,6zeeWid2sgw4lap2jV61PZ,,0.0765,0.596,0.552,0.33399999999999996,0.10400000000000001,-10.277999999999999,0.09699999999999999,97.949,0.11199999999999999,78,2018-10-18
220,220,21,Mo Bamba,Sheck Wes,13848377,2019-01-11--2019-01-18,global,1xzBco0xcoJEDXktl7Jxrr,,0.19399999999999998,0.7290000000000001,0.625,0.009859999999999999,0.248,-5.266,0.0315,146.034,0.261,80,2018-10-05
10042,10042,43,A Holly Jolly Christmas - Single Version,Burl Ives,13793327,2019-12-20--2019-12-27,global,65Q2mv3UlVi9eO70OpsmSe,,0.579,0.6829999999999999,0.375,0.0,0.076,-13.056,0.0303,140.467,0.888,51,1965-01-01
10043,10043,44,Sleigh Ride,The Ronettes,13775457,2019-12-20--2019-12-27,global,1ODZGydlown4VesUP8HLJX,,0.457,0.527,0.768,2.36e-06,0.304,-7.557,0.0304,91.75,0.799,32,2019-11-08
6629,6629,30,Miss Americana & The Heartbreak Prince,Taylor Swift,13680788,2019-08-23--2019-08-30,global,214nt20w5wOxJnY462klLw,,0.027999999999999997,0.662,0.747,0.00615,0.138,-6.926,0.0736,150.088,0.48700000000000004,72,2019-08-23
6424,6424,25,Soltera (Remix),Lunay,13672557,2019-08-16--2019-08-23,global,2qMnZF5Ja2WvmfbblByQza,"Daddy Yankee, Bad Bunny",0.327,0.795,0.755,0.0,0.46399999999999997,-4.788,0.0454,92.02,0.816,13,2019-05-01
7230,7230,31,Graveyard,Halsey,13583667,2019-09-13--2019-09-20,global,6V9fHiv84WlVTg7CSnIVY2,,0.231,0.667,0.583,4.48e-05,0.18100000000000002,-5.127000000000001,0.0747,92.04299999999999,0.187,66,2019-09-13
4022,4022,23,Easier,5 Seconds of Summer,13581944,2019-05-24--2019-05-31,global,4tNXntkAzQ5A2dfYRYGIIQ,,0.489,0.505,0.428,0.0,0.0977,-5.604,0.221,175.813,0.618,79,2019-05-23
5427,5427,28,Best Part of Me (feat. YEBBA),Ed Sheeran,13529607,2019-07-12--2019-07-19,global,0VsGaRXR5WAzpu51unJTis,Yebba,0.762,0.565,0.242,9.3e-06,0.285,-8.367,0.0318,81.657,0.237,71,2019-07-12
422,422,23,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,13523043,2019-01-18--2019-01-25,global,5JEx7HbmvHQQswJCsoo9rA,"Diplo, Swae Lee",0.0969,0.574,0.758,0.0,0.395,-5.029,0.0621,144.111,0.49200000000000005,80,2018-10-24
5029,5029,30,Rodeo,Lil Nas X,13489698,2019-06-28--2019-07-05,global,4ak7xjvBeBOcJGWFDX9w5n,Cardi B,0.139,0.706,0.679,6.979999999999999e-05,0.465,-5.614,0.0324,140.08100000000002,0.657,76,2019-06-21
10044,10044,45,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,13453624,2019-12-20--2019-12-27,global,2uFaJJtFpPDc5Pa95XzTvg,,0.912,0.452,0.24,2.45e-06,0.175,-14.014000000000001,0.0351,134.005,0.701,58,1959-01-01
6630,6630,31,I Think He Knows,Taylor Swift,13448582,2019-08-23--2019-08-30,global,2YWtcWi3a83pdEg3Gif4Pd,,0.00889,0.897,0.366,0.00035299999999999996,0.0715,-8.029,0.0569,100.00299999999999,0.41600000000000004,72,2019-08-23
5030,5030,31,Higher Love,Kygo,13369617,2019-06-28--2019-07-05,global,6oJ6le65B3SEqPwMRNXWjY,Whitney Houston,0.0154,0.693,0.6779999999999999,6.05e-06,0.10099999999999999,-7.159,0.0324,103.95200000000001,0.40399999999999997,85,2019-06-28
19,19,20,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,13293720,2019-01-04--2019-01-11,global,2LskIZrCeLxRvCiGP8gxlh,"Lil Pump, Swae Lee, Maluma",0.0302,0.703,0.723,2.06e-06,0.126,-5.45,0.0412,104.969,0.28800000000000003,76,2018-10-25
622,622,23,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,13286666,2019-01-25--2019-02-01,global,27rdGxbavYJeBphck5MZAF,Miley Cyrus,0.00987,0.601,0.794,1.36e-06,0.38799999999999996,-5.843999999999999,0.0671,114.066,0.244,77,2018-11-30
10047,10047,48,Have Yourself A Merry Little Christmas,Sam Smith,13271698,2019-12-20--2019-12-27,global,1Qi2wh8fFgDV7tl4Sj3f2K,,0.9570000000000001,0.43799999999999994,0.17800000000000002,0.0,0.316,-9.402000000000001,0.0414,75.248,0.344,58,2014-12-05
4023,4023,24,Tal Vez,Paulo Londra,13246024,2019-05-24--2019-05-31,global,5jW3rF4URMdK7tO2xjS5EI,,0.25,0.855,0.649,0.0,0.0801,-2.443,0.151,161.986,0.741,76,2019-05-23
2436,2436,37,8,Billie Eilish,13167012,2019-03-29--2019-04-05,global,6X29iaaazwho3ab7GNue5r,,0.698,0.735,0.235,0.00604,0.107,-13.239,0.315,62.446000000000005,0.462,79,2019-03-29
3824,3824,25,I THINK,"Tyler, The Creator",13161008,2019-05-17--2019-05-24,global,4f8Mh5wuWHOsfXtzjrJB3t,,0.00881,0.826,0.579,0.0,0.129,-8.241,0.0801,121.075,0.431,74,2019-05-17
5031,5031,32,It's You,Ali Gatie,13084417,2019-06-28--2019-07-05,global,6moU77g9RQyMzHNuKEaQKq,,0.374,0.732,0.46299999999999997,0.0,0.19399999999999998,-6.972,0.0287,95.971,0.397,43,2019-06-14
5431,5431,32,Take Me Back to London (feat. Stormzy),Ed Sheeran,13032576,2019-07-12--2019-07-19,global,1AI7UPw3fgwAFkvAlZWhE0,Stormzy,0.21899999999999997,0.885,0.762,0.0,0.162,-5.513,0.21600000000000003,138.059,0.605,74,2019-07-12
